nombre,empresa calificacion y ciudad,descripcion,modalidad,tiempo 
Empleo destacado,Desarrollador FrontEnd– Aplicativos WEB,"Agencia de empleo de Colsubsidio Bogotá, D.C., Bogotá, D.C.","PRAXIS es una consultoría de TI con más de 25 años de experiencia, estamos presentes en 10 países (España, USA,...",Presencial y remoto,13 de diciembre
Empleo destacado,Desarrollador Backend Web,"Agencia de empleo de Colsubsidio Bogotá, D.C., Bogotá, D.C.","PRAXIS es una consultoría de TI con más de 25 años de experiencia, estamos presentes en 10 países (España, USA,...",Presencial y remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Atlántico, Soledad",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Boyacá, Tunja",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Santander, Bucaramanga",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Norte de Santander, Cúcuta",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Empleo destacado,Ingenier@s de sistemas o electronicos,"Productividad Empresarial SAS 4,2 Bogotá, D.C., Bogotá, D.C.","Importante empresa del sector tecnológico ubicada en Bogotá, requiere para su equipo de trabajo, INGENIEROS DE...",13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
QA Automation Leader / Research + Development,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Analytics Engineer,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Analytics Engineer,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Analytics Engineer,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Analytics Engineer,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Analytics Engineer,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Scientist,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Scientist,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Scientist,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Scientist,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Scientist,"BairesDev 4,5 Norte de Santander, Cúcuta",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Analyst,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Analyst,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Analyst,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Analyst,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Senior Data Analyst,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Data Platform Engineer,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Data Platform Engineer,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Data Platform Engineer,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Data Platform Engineer,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Data Platform Engineer,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,13 de diciembre
Odoo Developer,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Odoo Developer,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Odoo Developer,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Odoo Developer,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Power BI,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Power BI,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Power BI,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Power BI,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Analytics Engineering Manager,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Analytics Engineering Manager,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Analytics Engineering Manager,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Analytics Engineering Manager,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Data Analytics Developer,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Data Analytics Developer,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Data Analytics Developer,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
Data Analytics Developer,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people in five continents and...,Remoto,12 de diciembre
ETL Developer,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
ETL Developer,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
ETL Developer,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
ETL Developer,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
SQL Developer,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
SQL Developer,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
SQL Developer,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
SQL Developer,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Atlántico, Soledad",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Boyacá, Tunja",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Santander, Bucaramanga",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Norte de Santander, Cúcuta",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
SQL Developer,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Analista de datos,"Importante empresa del sector Bogotá, D.C., Bogotá, D.C.","Importante institución busca Analista de datos desarrollar soluciones que permitan el ordenamiento, tratamiento y...",12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Empleo destacado,QA Manager,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Big Data Senior,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Big Data Senior,"BairesDev 4,5 Valle del Cauca, Cali",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Big Data Senior,"BairesDev 4,5 Bolívar, Cartagena de Indias",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Big Data Senior,"BairesDev 4,5 Antioquia, Medellín",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Big Data Senior,"BairesDev 4,5 Bogotá, D.C., Bogotá, D.C.",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
Software Development Engineer in Test,"BairesDev 4,5 Atlántico, Barranquilla",Who we are BairesDev is proud to be the fastest-growing company in America. With people on five continents and...,Remoto,12 de diciembre
